,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TRINITY_DN28857_c0_g1,7.93498478184482,6.61200123409578,1.27537863562619,4.93343785001268,8.07947584680585e-07,0.0008490836588491
TRINITY_DN3754_c0_g1,69.5375700739081,7.89441448855485,1.55724861806255,4.86397252224154,1.15052892818224e-06,0.0011755209732333
TRINITY_DN17238_c0_g2,19.4787953219951,7.91376519754227,1.56842992480836,4.84163498631929,1.2877515128207e-06,0.0012801642201235
TRINITY_DN157629_c0_g1,39.2343869572056,7.1153629580524,1.45032909255494,4.6853938136768,2.79422137743586e-06,0.0025496599355231
TRINITY_DN2666_c0_g1,85.2557103689768,6.14475827791129,1.24453854298056,4.68025543344081,2.86517716002517e-06,0.0025496599355231
TRINITY_DN7074_c0_g1,50.9590404718429,5.61961889991604,1.14000298680391,4.64877632888835,3.33910063035719e-06,0.0027913363496772
TRINITY_DN12982_c0_g1,21.5649846874714,8.05951017492227,1.66941150242146,4.63607095296528,3.55094121021267e-06,0.0029024604354231
TRINITY_DN27235_c0_g1,30.8635858993919,6.86218488658561,1.41521597685204,4.62274662920203,3.78692159366757e-06,0.0030280554360495
TRINITY_DN248_c1_g2,127.736122608047,6.4287820093415,1.32864135796475,4.59776596048394,4.27045311169882e-06,0.0032295481475011
TRINITY_DN6700_c0_g1,68.7402097109839,7.17921210544153,1.49118189882683,4.59984936166268,4.22796566595726e-06,0.0032295481475011
TRINITY_DN11869_c0_g1,89.4271381541923,6.93823457512001,1.44378800713191,4.58393790669251,4.56299791348444e-06,0.0033567237850756
TRINITY_DN119568_c0_g1,35.0847677721045,8.18214138306248,1.7225253217277,4.56431106346624,5.01137281957661e-06,0.0036142806872483
TRINITY_DN1550_c0_g2,223.491169353816,5.90125036858389,1.24462974735235,4.48426560626294,7.31654814266132e-06,0.0050776844110069
TRINITY_DN96488_c0_g1,26.8309869728689,7.79263953709196,1.66816417307898,4.47955882141952,7.47974763464027e-06,0.0050948162499507
TRINITY_DN5971_c0_g1,245.546920383194,6.06167851106743,1.2838453877847,4.47225075986354,7.74005881819334e-06,0.0051762698809234
TRINITY_DN28569_c0_g1,28.9846036973005,8.48672189937112,1.8348409471625,4.4509154387472,8.55050086715219e-06,0.0055176232086945
TRINITY_DN7405_c0_g1,62.6200067408281,6.98975913625795,1.50234512827022,4.43956519094745,9.0140807661572e-06,0.0057164813575999
TRINITY_DN16339_c1_g1,6.12839427364754,6.24303189570914,1.34109707167738,4.41655717605953,1.00285382986503e-05,0.0062520287406941
TRINITY_DN7184_c0_g1,84.3059544060896,5.31291299920828,1.13324972131792,4.40583651183407,1.053764209415e-05,0.0063941878909488
TRINITY_DN9874_c0_g2,30.5499019260079,8.56256687510337,1.87140918419217,4.40447067628422,1.06042483102572e-05,0.0063941878909488
TRINITY_DN102501_c0_g1,69.2543122309036,4.86928033567161,1.03908541653329,4.37815819882202,1.19686463085044e-05,0.0069877896590382
TRINITY_DN10443_c0_g2,12.8743280542331,7.31794628750835,1.60032606293057,4.37282529454872,1.22648871199524e-05,0.0070488605944701
TRINITY_DN2981_c0_g1,69.0175009947476,6.70449005189537,1.46223177151271,4.36626407405338,1.26389664628282e-05,0.0071520994528576
TRINITY_DN5797_c0_g1,322.741090990145,5.87795374764082,1.2802329667815,4.34136121460259,1.41602709788659e-05,0.007891561926434
TRINITY_DN6140_c2_g1,7.85047261421578,6.59067661791534,1.44825349143932,4.3298197829189,1.49231418747317e-05,0.0081925821557668
TRINITY_DN1039_c0_g1,157.225441226821,6.1717471438878,1.35981231553362,4.30334912917114,1.68235424428699e-05,0.0089681672193281
TRINITY_DN5619_c0_g1,20.9551971137683,8.0191887628582,1.78814303388437,4.30568954326507,1.66466383522271e-05,0.0089681672193281
TRINITY_DN6131_c0_g1,25.5717257421186,8.30631791160553,1.85905656027754,4.295898297152,1.73987341121093e-05,0.00914228911588
TRINITY_DN57181_c0_g1,15.3050488305423,4.49821474590684,0.979065048050032,4.26755582198388,1.9762632819766e-05,0.0096921221383551
TRINITY_DN7078_c0_g1,29.6744775147079,7.94031392201858,1.78483511902257,4.26947780262845,1.95931146347372e-05,0.0096921221383551
TRINITY_DN7176_c0_g1,46.5522154931296,6.9689321513993,1.56224734631358,4.2560047658834,2.08112271903946e-05,0.0100720862962775
TRINITY_DN6266_c0_g1,120.238772264783,6.66205660815104,1.49470074122232,4.24302767319477,2.20524229921311e-05,0.0105341847077476
TRINITY_DN8962_c0_g2,22.8027660908695,7.5575295217514,1.70772490635977,4.23811206055377,2.25407260817286e-05,0.0105401704254042
TRINITY_DN1716_c0_g1,324.489886263787,6.05689872521162,1.35766691265549,4.22555685178384,2.38350638222676e-05,0.0109587664688831
TRINITY_DN23979_c0_g2,19.9195570178551,7.94611557737561,1.80960967753068,4.21423231322562,2.50629209988976e-05,0.011301677532068
TRINITY_DN8962_c0_g1,15.0483272582488,7.53948279239466,1.71417887577223,4.21162744123908,2.53537450351627e-05,0.011301677532068
TRINITY_DN9833_c0_g1,21.0950228033799,8.02867477919901,1.83090670697863,4.21030451732841,2.55026707400807e-05,0.011301677532068
TRINITY_DN50505_c0_g1,14.0340720129405,7.4379268042283,1.71048438556829,4.16135152374599,3.16369661727517e-05,0.0138532248781685
TRINITY_DN20916_c0_g1,10.139851508435,6.97267993294028,1.6009111833257,4.15555841087958,3.24494027931967e-05,0.014041810982816
TRINITY_DN12592_c0_g1,10.5869646150555,7.03686878423803,1.62061754832939,4.14463535283948,3.40354874253581e-05,0.0144709813878574
TRINITY_DN7958_c7_g1,16.5269990818104,7.09084892952692,1.63415142890382,4.14334241598941,3.42280294911531e-05,0.0144709813878574
TRINITY_DN13550_c0_g1,44.2408134203804,6.56525497567624,1.50905573729397,4.13851842667866,3.49555802210312e-05,0.014610638087386
TRINITY_DN24278_c0_g1,14.149642903614,7.4519794544174,1.72477102772051,4.13502971686808,3.54908706739636e-05,0.0146676989340419
TRINITY_DN15305_c0_g3,18.192606887653,7.81515048762128,1.81470146441061,4.13023884898644,3.6238653880432e-05,0.0147108682099586
TRINITY_DN15043_c0_g6,10.4509910181834,7.01562694425816,1.62727063078977,4.11463638412041,3.877902227885e-05,0.0155040217115289
TRINITY_DN8404_c0_g1,33.0608438584029,6.88893372555851,1.59752088245535,4.11195484059164,3.92323050501189e-05,0.0155165875736933
TRINITY_DN3964_c0_g1,35.4835515239507,6.91276076759251,1.60846690774026,4.09878545580692,4.15323789764805e-05,0.0162515315267331
TRINITY_DN4216_c0_g1,134.701425790206,5.94023148962857,1.37255662760023,4.09471738842205,4.22683656589257e-05,0.0163654213228064
TRINITY_DN10627_c0_g1,29.0032310852492,6.27709287498607,1.45841284152437,4.08464099147644,4.41450156494748e-05,0.0167792004958328
TRINITY_DN16428_c3_g1,9.59546762322365,6.89508865763802,1.61086629672271,4.08170974277318,4.47056073240068e-05,0.0167792004958328
TRINITY_DN14168_c0_g1,11.3894661281478,7.1385121803356,1.67442782581562,4.07214457094577,4.65822502867869e-05,0.016797924804398
TRINITY_DN20_c0_g1,667.550648390903,5.68259843919245,1.31686741824153,4.07223868166878,4.6563427586474e-05,0.016797924804398
TRINITY_DN8933_c0_g3,17.2829537495633,7.74140848504301,1.82038005241985,4.07684564285225,4.56507756777231e-05,0.016797924804398
TRINITY_DN15926_c0_g1,49.2962792138543,6.54478328875872,1.54707530782635,4.02358130678499,5.73197827325073e-05,0.0204692839656998
TRINITY_DN103461_c0_g1,19.4538328777688,7.32993165639808,1.7484050243443,4.00932939381536,6.0891427957517e-05,0.0215356586839749
TRINITY_DN4333_c0_g1,29.5361098020577,6.75642907798553,1.60688431441601,4.0055335783925,6.18776425237075e-05,0.0216760328314953
