"14	17 Apr 24	15:56:00	1	0	1	0	Ct	0	1	0	0	0	16	0	0	2	0	0	0	0	26	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0"
"15	17 Apr 24	15:57:00	1	0	1	0	Ct	0	1	0	0	0	8	0	0	3	0	0	0	0	17	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0"
"16	17 Apr 24	15:58:00	1	0	1	0	Ct	0	1	0	0	0	8	0	0	4	0	0	1	0	19	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0"
"17	17 Apr 24	15:59:00	1	0	1	0	Ct	0	1	0	0	0	15	0	0	2	0	0	3	0	11	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0"
"18	17 Apr 24	16:00:00	1	0	1	0	Ct	0	1	0	0	0	9	0	0	2	0	0	0	0	14	6	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0"
"19	17 Apr 24	16:01:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	1	0	0	0	1	5	7	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0"
"20	17 Apr 24	16:02:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	0	0	0	0	0	22	2	0	1	0	0	2	6	0	4	0	0	0	0	0	0	0	0	0	0	0"
"21	17 Apr 24	16:03:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	4	0	0	0	0	7	4	0	4	0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0"
"22	17 Apr 24	16:04:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	7	0	0	1	0	2	2	0	0	0	0	5	5	0	2	0	0	0	0	0	0	0	0	0	0	0"
"23	17 Apr 24	16:05:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	1	0	0	0	0	9	5	0	6	0	0	1	5	0	3	0	0	0	0	0	0	0	0	0	0	0"
"24	17 Apr 24	16:06:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	0	0	0	0	0	1	10	0	1	0	0	0	4	0	6	0	0	0	0	0	0	0	0	0	0	0"
"25	17 Apr 24	16:07:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	0	0	0	0	0	4	3	0	5	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0"
"26	17 Apr 24	16:08:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	0	0	0	0	0	30	1	0	5	0	6	0	3	0	5	0	0	0	0	0	0	0	0	0	0	0"
