Index,Day,Time,Light,Sp1,Sp2,Sp3,Sp4,Sp5,Sp6,Sp7,Sp11,Sp12,Sp14,Sp15,Sp17,Sp18,Sp19,Sp21,Sp22,Sp23
2165,3,2024-03-15 07:12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2166,3,2024-03-15 07:13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2167,3,2024-03-15 07:14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2168,3,2024-03-15 07:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2169,3,2024-03-15 07:16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2170,3,2024-03-15 07:17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2171,3,2024-03-15 07:18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2172,3,2024-03-15 07:19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2173,3,2024-03-15 07:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2174,3,2024-03-15 07:21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2175,3,2024-03-15 07:22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2176,3,2024-03-15 07:23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2177,3,2024-03-15 07:24:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2178,3,2024-03-15 07:25:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2179,3,2024-03-15 07:26:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2180,3,2024-03-15 07:27:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2181,3,2024-03-15 07:28:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2182,3,2024-03-15 07:29:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2183,3,2024-03-15 07:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2184,3,2024-03-15 07:31:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2185,3,2024-03-15 07:32:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2186,3,2024-03-15 07:33:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2187,3,2024-03-15 07:34:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2188,3,2024-03-15 07:35:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2189,3,2024-03-15 07:36:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2190,3,2024-03-15 07:37:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2191,3,2024-03-15 07:38:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2192,3,2024-03-15 07:39:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2193,3,2024-03-15 07:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2194,3,2024-03-15 07:41:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2195,3,2024-03-15 07:42:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2196,3,2024-03-15 07:43:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2197,3,2024-03-15 07:44:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2198,3,2024-03-15 07:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2199,3,2024-03-15 07:46:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2200,3,2024-03-15 07:47:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2201,3,2024-03-15 07:48:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2202,3,2024-03-15 07:49:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2203,3,2024-03-15 07:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2204,3,2024-03-15 07:51:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2205,3,2024-03-15 07:52:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2206,3,2024-03-15 07:53:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2207,3,2024-03-15 07:54:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2208,3,2024-03-15 07:55:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2209,3,2024-03-15 07:56:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2210,3,2024-03-15 07:57:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2211,3,2024-03-15 07:58:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2212,3,2024-03-15 07:59:00,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2213,3,2024-03-15 08:00:00,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
2214,3,2024-03-15 08:01:00,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2215,3,2024-03-15 08:02:00,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
2216,3,2024-03-15 08:03:00,1,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,2
2217,3,2024-03-15 08:04:00,1,0,3,1,0,0,0,0,0,6,0,9,0,0,0,0,0,1
2218,3,2024-03-15 08:05:00,1,0,9,1,0,0,0,0,0,5,0,6,0,2,0,0,0,1
2219,3,2024-03-15 08:06:00,1,0,3,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0
2220,3,2024-03-15 08:07:00,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
2221,3,2024-03-15 08:08:00,1,0,1,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0
2222,3,2024-03-15 08:09:00,1,0,8,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0
2223,3,2024-03-15 08:10:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2224,3,2024-03-15 08:11:00,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
2225,3,2024-03-15 08:12:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2226,3,2024-03-15 08:13:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2227,3,2024-03-15 08:14:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2228,3,2024-03-15 08:15:00,1,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0
2229,3,2024-03-15 08:16:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2230,3,2024-03-15 08:17:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2231,3,2024-03-15 08:18:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2232,3,2024-03-15 08:19:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2233,3,2024-03-15 08:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2234,3,2024-03-15 08:21:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2235,3,2024-03-15 08:22:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2236,3,2024-03-15 08:23:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2237,3,2024-03-15 08:24:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2238,3,2024-03-15 08:25:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2239,3,2024-03-15 08:26:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2240,3,2024-03-15 08:27:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2241,3,2024-03-15 08:28:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2242,3,2024-03-15 08:29:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2243,3,2024-03-15 08:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2244,3,2024-03-15 08:31:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2245,3,2024-03-15 08:32:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2246,3,2024-03-15 08:33:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2247,3,2024-03-15 08:34:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2248,3,2024-03-15 08:35:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2249,3,2024-03-15 08:36:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2250,3,2024-03-15 08:37:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2251,3,2024-03-15 08:38:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2252,3,2024-03-15 08:39:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2253,3,2024-03-15 08:40:00,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2254,3,2024-03-15 08:41:00,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2255,3,2024-03-15 08:42:00,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
2256,3,2024-03-15 08:43:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2257,3,2024-03-15 08:44:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2258,3,2024-03-15 08:45:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2259,3,2024-03-15 08:46:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2260,3,2024-03-15 08:47:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2261,3,2024-03-15 08:48:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2262,3,2024-03-15 08:49:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2263,3,2024-03-15 08:50:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2264,3,2024-03-15 08:51:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2265,3,2024-03-15 08:52:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2266,3,2024-03-15 08:53:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2267,3,2024-03-15 08:54:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2268,3,2024-03-15 08:55:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2269,3,2024-03-15 08:56:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2270,3,2024-03-15 08:57:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2271,3,2024-03-15 08:58:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2272,3,2024-03-15 08:59:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2273,3,2024-03-15 09:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2274,3,2024-03-15 09:01:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2275,3,2024-03-15 09:02:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2276,3,2024-03-15 09:03:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2277,3,2024-03-15 09:04:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2278,3,2024-03-15 09:05:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2279,3,2024-03-15 09:06:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2280,3,2024-03-15 09:07:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2281,3,2024-03-15 09:08:00,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2282,3,2024-03-15 09:09:00,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2283,3,2024-03-15 09:10:00,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2284,3,2024-03-15 09:11:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2285,3,2024-03-15 09:12:00,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2286,3,2024-03-15 09:13:00,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2287,3,2024-03-15 09:14:00,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2288,3,2024-03-15 09:15:00,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
2289,3,2024-03-15 09:16:00,1,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0
2290,3,2024-03-15 09:17:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2291,3,2024-03-15 09:18:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2292,3,2024-03-15 09:19:00,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2293,3,2024-03-15 09:20:00,1,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0
2294,3,2024-03-15 09:21:00,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
2295,3,2024-03-15 09:22:00,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
2296,3,2024-03-15 09:23:00,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2297,3,2024-03-15 09:24:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2298,3,2024-03-15 09:25:00,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2299,3,2024-03-15 09:26:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2300,3,2024-03-15 09:27:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2301,3,2024-03-15 09:28:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2302,3,2024-03-15 09:29:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2303,3,2024-03-15 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2304,3,2024-03-15 09:31:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2305,3,2024-03-15 09:32:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2306,3,2024-03-15 09:33:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2307,3,2024-03-15 09:34:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2308,3,2024-03-15 09:35:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2309,3,2024-03-15 09:36:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2310,3,2024-03-15 09:37:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2311,3,2024-03-15 09:38:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2312,3,2024-03-15 09:39:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2313,3,2024-03-15 09:40:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2314,3,2024-03-15 09:41:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2315,3,2024-03-15 09:42:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2316,3,2024-03-15 09:43:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2317,3,2024-03-15 09:44:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2318,3,2024-03-15 09:45:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2319,3,2024-03-15 09:46:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,3,2024-03-15 09:47:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2321,3,2024-03-15 09:48:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2322,3,2024-03-15 09:49:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2323,3,2024-03-15 09:50:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2324,3,2024-03-15 09:51:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2325,3,2024-03-15 09:52:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2326,3,2024-03-15 09:53:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2327,3,2024-03-15 09:54:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2328,3,2024-03-15 09:55:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2329,3,2024-03-15 09:56:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2330,3,2024-03-15 09:57:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2331,3,2024-03-15 09:58:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2332,3,2024-03-15 09:59:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2333,3,2024-03-15 10:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2334,3,2024-03-15 10:01:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2335,3,2024-03-15 10:02:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2336,3,2024-03-15 10:03:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2337,3,2024-03-15 10:04:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2338,3,2024-03-15 10:05:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2339,3,2024-03-15 10:06:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2340,3,2024-03-15 10:07:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2341,3,2024-03-15 10:08:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2342,3,2024-03-15 10:09:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2343,3,2024-03-15 10:10:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2344,3,2024-03-15 10:11:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2345,3,2024-03-15 10:12:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2346,3,2024-03-15 10:13:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2347,3,2024-03-15 10:14:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2348,3,2024-03-15 10:15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2349,3,2024-03-15 10:16:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2350,3,2024-03-15 10:17:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2351,3,2024-03-15 10:18:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2352,3,2024-03-15 10:19:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2353,3,2024-03-15 10:20:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2354,3,2024-03-15 10:21:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2355,3,2024-03-15 10:22:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2356,3,2024-03-15 10:23:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2357,3,2024-03-15 10:24:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2358,3,2024-03-15 10:25:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2359,3,2024-03-15 10:26:00,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
2360,3,2024-03-15 10:27:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2361,3,2024-03-15 10:28:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2362,3,2024-03-15 10:29:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2363,3,2024-03-15 10:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2364,3,2024-03-15 10:31:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2365,3,2024-03-15 10:32:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2366,3,2024-03-15 10:33:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2367,3,2024-03-15 10:34:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2368,3,2024-03-15 10:35:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2369,3,2024-03-15 10:36:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2370,3,2024-03-15 10:37:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2371,3,2024-03-15 10:38:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2372,3,2024-03-15 10:39:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,3,2024-03-15 10:40:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2374,3,2024-03-15 10:41:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2375,3,2024-03-15 10:42:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2376,3,2024-03-15 10:43:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2377,3,2024-03-15 10:44:00,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
2378,3,2024-03-15 10:45:00,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2379,3,2024-03-15 10:46:00,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2380,3,2024-03-15 10:47:00,1,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
2381,3,2024-03-15 10:48:00,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2382,3,2024-03-15 10:49:00,1,0,16,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2383,3,2024-03-15 10:50:00,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2384,3,2024-03-15 10:51:00,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2385,3,2024-03-15 10:52:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2386,3,2024-03-15 10:53:00,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2387,3,2024-03-15 10:54:00,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2388,3,2024-03-15 10:55:00,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2389,3,2024-03-15 10:56:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2390,3,2024-03-15 10:57:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2391,3,2024-03-15 10:58:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2392,3,2024-03-15 10:59:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2393,3,2024-03-15 11:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2394,3,2024-03-15 11:01:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2395,3,2024-03-15 11:02:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2396,3,2024-03-15 11:03:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2397,3,2024-03-15 11:04:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2398,3,2024-03-15 11:05:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2399,3,2024-03-15 11:06:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400,3,2024-03-15 11:07:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2401,3,2024-03-15 11:08:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2402,3,2024-03-15 11:09:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403,3,2024-03-15 11:10:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404,3,2024-03-15 11:11:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2405,3,2024-03-15 11:12:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2406,3,2024-03-15 11:13:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2407,3,2024-03-15 11:14:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2408,3,2024-03-15 11:15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2409,3,2024-03-15 11:16:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2410,3,2024-03-15 11:17:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2411,3,2024-03-15 11:18:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2412,3,2024-03-15 11:19:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2413,3,2024-03-15 11:20:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2414,3,2024-03-15 11:21:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2415,3,2024-03-15 11:22:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2416,3,2024-03-15 11:23:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2417,3,2024-03-15 11:24:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2418,3,2024-03-15 11:25:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2419,3,2024-03-15 11:26:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2420,3,2024-03-15 11:27:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2421,3,2024-03-15 11:28:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
